country,continent,year,lifeExp,pop,gdpPercap,std_pop
Norway,Europe,1972,74.34,3933004,18965.05551,1118.8896530044387
Norway,Europe,1977,75.37,4043205,23311.34939,1134.4567525330058
Norway,Europe,1982,75.97,4114787,26298.635309999998,1144.4550588120712
Norway,Europe,1987,75.89,4186147,31540.9748,1154.336162094308
Norway,Europe,1992,77.32,4286357,33965.66115,1168.0709776435224
Norway,Europe,1997,78.32,4405672,41283.16433,1184.2165988040842
Norway,Europe,2002,79.05,4535591,44683.97525,1201.5504379701358
Norway,Europe,2007,80.196,4627926,49357.19017,1213.7193243608697
Oman,Asia,1952,37.578,507833,1828.230307,402.05505149217186
Oman,Asia,1957,40.08,561977,2242.746551,422.94542781298406
Oman,Asia,1962,43.165,628164,2924.638113,447.1585975297296
Oman,Asia,1967,46.988,714775,4720.942687,476.9905123763145
Oman,Asia,1972,52.143,829050,10618.03855,513.7069311783438
Oman,Asia,1977,57.367,1004533,11848.343920000001,565.4668733868164
Oman,Asia,1982,62.728,1301048,12954.791009999999,643.5343353696433
Oman,Asia,1987,67.734,1593882,18115.223130000002,712.2839307540165
Oman,Asia,1992,71.197,1915208,18616.70691,780.7878332160956
Oman,Asia,1997,72.499,2283635,19702.055809999998,852.5864161100158
Oman,Asia,2002,74.193,2713462,19774.83687,929.3663327149532
Oman,Asia,2007,75.64,3204897,22316.19287,1010.0249498407316
Pakistan,Asia,1952,43.43600000000001,41346560,684.5971437999999,3627.811848441326
Pakistan,Asia,1957,45.556999999999995,46679944,747.0835292,3854.696831361154
Pakistan,Asia,1962,47.67,53100671,803.3427418,4111.2611863384345
Pakistan,Asia,1967,49.8,60641899,942.4082588,4393.508389505923
Pakistan,Asia,1972,51.928999999999995,69325921,1049.938981,4697.565967934507
Pakistan,Asia,1977,54.043,78152686,1175.921193,4987.662036026251
Pakistan,Asia,1982,56.158,91462088,1443.429832,5395.672972059357
Pakistan,Asia,1987,58.245,105186881,1704.686583,5786.365363433071
Pakistan,Asia,1992,60.838,120065004,1971.8294640000001,6182.0609636185545
Pakistan,Asia,1997,61.818000000000005,135564834,2049.3505210000003,6568.989791517754
Pakistan,Asia,2002,63.61,153403524,2092.712441,6987.836450907563
Pakistan,Asia,2007,65.483,169270617,2605.94758,7340.334517685827
Panama,Americas,1952,55.191,940080,2480.380334,547.0253721754211
Panama,Americas,1957,59.201,1063506,2961.800905,581.8285605019562
Panama,Americas,1962,61.817,1215725,3536.540301,622.0749845322418
Panama,Americas,1967,64.071,1405486,4421.009084,668.8647760892416
Panama,Americas,1972,66.21600000000001,1616384,5364.2496630000005,717.2942262902304
Panama,Americas,1977,68.681,1839782,5351.912144,765.2586484470377
Panama,Americas,1982,70.472,2036305,7009.601598,805.0937912973145
Panama,Americas,1987,71.523,2253639,7034.779161,846.968460799664
Panama,Americas,1992,72.462,2484997,6618.74305,889.3813086843355
Panama,Americas,1997,73.738,2734531,7113.692252,932.9674438993288
Panama,Americas,2002,74.712,2990875,7356.031934000001,975.7177260047831
Panama,Americas,2007,75.53699999999999,3242173,9809.185636,1015.8817444063848
Paraguay,Americas,1952,62.648999999999994,1555876,1952.3087010000002,703.7405150167863
Paraguay,Americas,1957,63.196000000000005,1770902,2046.1547059999998,750.7966529378293
Paraguay,Americas,1962,64.361,2009813,2148.027146,799.83957596552
Paraguay,Americas,1967,64.95100000000001,2287985,2299.376311,853.3980577316897
Paraguay,Americas,1972,65.815,2614104,2523.337977,912.1924943303316
Paraguay,Americas,1977,66.35300000000001,2984494,3248.373311,974.6763285605157
Paraguay,Americas,1982,66.874,3366439,4258.5036039999995,1035.167046874404
Paraguay,Americas,1987,67.378,3886512,3998.875695,1112.2568014500685
Paraguay,Americas,1992,68.225,4483945,4196.411078,1194.6899273888507
Paraguay,Americas,1997,69.4,5154123,4247.400261,1280.8623288656972
Paraguay,Americas,2002,70.755,5884491,3783.674243,1368.609389292482
Paraguay,Americas,2007,71.752,6667147,4172.838464,1456.7837185871488
Peru,Americas,1952,43.902,8025700,3758.523437,1598.330270483935
Peru,Americas,1957,46.263000000000005,9146100,4245.256697999999,1706.251461545328
Peru,Americas,1962,49.096000000000004,10516500,4957.037982,1829.6190636446252
Peru,Americas,1967,51.445,12132200,5788.09333,1965.1461017336562
Peru,Americas,1972,55.448,13954700,5937.827283,2107.586052508638
Peru,Americas,1977,58.446999999999996,15990099,6281.290854999999,2256.059971002
Peru,Americas,1982,61.406000000000006,18125129,6434.501797,2401.9591480823574
Peru,Americas,1987,64.134,20195924,6360.9434439999995,2535.460958054075
Peru,Americas,1992,66.458,22430449,4446.380924,2672.046718948103
Peru,Americas,1997,68.38600000000001,24748122,5838.347657,2806.701248277516
Peru,Americas,2002,69.906,26769436,5909.020073,2919.0711067674024
Peru,Americas,2007,71.421,28674757,7408.905561,3021.1684224845617
Philippines,Asia,1952,47.751999999999995,22438691,1272.880995,2672.5375915641016
Philippines,Asia,1957,51.333999999999996,26072194,1547.9448439999999,2880.8049404119174
Philippines,Asia,1962,54.757,30325264,1649.5521529999999,3106.900599042944
Philippines,Asia,1967,56.393,35356600,1814.12743,3354.751156471343
Philippines,Asia,1972,58.065,40850141,1989.3740699999998,3605.9677941298646
Philippines,Asia,1977,60.06,46850962,2373.204287,3861.751465568583
Philippines,Asia,1982,62.082,53456774,2603.273765,4125.023593592238
Philippines,Asia,1987,64.15100000000001,60017788,2189.634995,4370.841482744813
Philippines,Asia,1992,66.458,67185766,2279.3240170000004,4624.488461292859
Philippines,Asia,1997,68.564,75012988,2536.534925,4886.448165343213
Philippines,Asia,2002,70.303,82995088,2650.921068,5139.859629901744
Philippines,Asia,2007,71.688,91077287,3190.481016,5384.310620580729
Poland,Europe,1952,61.31,25730551,4029.3296990000003,2861.868054305827
Poland,Europe,1957,65.77,28235346,4734.253019,2997.930915084594
Poland,Europe,1962,67.64,30329617,5338.752143,3107.123579014514
Poland,Europe,1967,69.61,31785378,6557.152776,3180.817513390035
Poland,Europe,1972,70.85,33039545,8006.506993000001,3242.9637383902755
Poland,Europe,1977,70.67,34621254,9508.141454,3319.681825157361
Poland,Europe,1982,71.32,36227381,8451.531004,3395.8111730257942
Poland,Europe,1987,70.98,37740710,9082.351172,3466.012277040497
Poland,Europe,1992,70.99,38370697,7738.881247,3494.8207672014764
Poland,Europe,1997,72.75,38654957,10159.58368,3507.742146040573
Poland,Europe,2002,74.67,38625976,12002.23908,3506.426959783681
Poland,Europe,2007,75.563,38518241,15389.924680000002,3501.5335081517956
Portugal,Europe,1952,59.82,8526050,3068.319867,1647.3997708805562
Portugal,Europe,1957,61.51,8817650,3774.571743,1675.3343451109995
Portugal,Europe,1962,64.39,9019800,4727.954889,1694.4295533897405
Portugal,Europe,1967,66.6,9103000,6361.517993,1702.226452012495
Portugal,Europe,1972,69.26,8970450,9022.247417,1689.7878323971283
Portugal,Europe,1977,70.41,9662600,10172.48572,1753.7676887887676
Portugal,Europe,1982,72.77,9859650,11753.84291,1771.559784289543
Portugal,Europe,1987,74.06,9915289,13039.30876,1776.5512976183354
Portugal,Europe,1992,74.86,9927680,16207.266630000002,1777.6610168615093
Portugal,Europe,1997,75.97,10156415,17641.03156,1798.0231652248935
Portugal,Europe,2002,77.29,10433867,19970.90787,1822.4168066682248
Portugal,Europe,2007,78.098,10642836,20509.64777,1840.5759739366235
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,841.9478110496528
Puerto Rico,Americas,1957,68.54,2260000,3907.1561890000003,848.1629223064205
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,882.7441552526326
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,918.254035882936
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,951.9822807543366
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,990.281783146512
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,1021.6351771089991
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,1047.095132757148
Puerto Rico,Americas,1992,73.911,3585176,14641.587109999999,1068.2682081335465
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,1093.9212656384043
Puerto Rico,Americas,2002,77.778,3859606,18855.606180000002,1108.4000841637805
Puerto Rico,Americas,2007,78.74600000000001,3942491,19328.70901,1120.2383056701012
Reunion,Africa,1952,52.724,257700,2718.885295,286.4061062016012
Reunion,Africa,1957,55.09,308700,2769.451844,313.4681193756969
Reunion,Africa,1962,57.666000000000004,358900,3173.72334,337.99618067570304
Reunion,Africa,1967,60.542,414024,4021.1757390000002,363.0260766354915
Reunion,Africa,1972,64.274,461633,5047.658563,383.3305984247564
Reunion,Africa,1977,67.064,492095,4319.804067,395.7760773993452
Reunion,Africa,1982,69.885,517810,5267.219353,405.9852733349187
Reunion,Africa,1987,71.913,562035,5303.377488,422.96725272922345
Reunion,Africa,1992,73.615,622191,6101.2558229999995,445.0275793639973
Reunion,Africa,1997,74.77199999999999,684810,6071.941411,466.8852034039221
Reunion,Africa,2002,75.744,743981,6316.1652,486.6379634110997
Reunion,Africa,2007,76.442,798094,7670.122558,504.0250096016727
Romania,Europe,1952,61.05,16630000,3144.613186,2300.7593110180906
Romania,Europe,1957,64.1,17829327,3943.370225,2382.2785412507046
Romania,Europe,1962,66.8,18680721,4734.9975859999995,2438.4950636286203
Romania,Europe,1967,66.8,19284814,6470.866545,2477.609119577899
Romania,Europe,1972,69.21,20662648,8011.414401999999,2564.590636560878
Romania,Europe,1977,69.46,21658597,9356.39724,2625.6704945538368
Romania,Europe,1982,69.66,22356726,9605.314053,2667.651946656871
Romania,Europe,1987,69.53,22686371,9696.273295,2687.2469501207456
Romania,Europe,1992,69.36,22797027,6598.409903,2693.7926924132084
Romania,Europe,1997,69.72,22562458,7346.547556999999,2679.8980275388385
Romania,Europe,2002,71.322,22404337,7885.360081,2670.4909586990348
Romania,Europe,2007,72.476,22276056,10808.47561,2662.834739517972
Rwanda,Africa,1952,40.0,2534927,493.32387520000003,898.2718546488128
Rwanda,Africa,1957,41.5,2822082,540.2893982999999,947.7851023419414
Rwanda,Africa,1962,43.0,3051242,597.4730727000001,985.5153442434074
Rwanda,Africa,1967,44.1,3451079,510.9637142,1048.0995008591838
Rwanda,Africa,1972,44.6,3992121,590.5806637999999,1127.2673068717645
Rwanda,Africa,1977,45.0,4657072,670.0806011,1217.5352390258438
Rwanda,Africa,1982,46.218,5507565,881.5706467,1324.051505153719
Rwanda,Africa,1987,44.02,6349365,847.991217,1421.6418854582696
Rwanda,Africa,1992,23.599,7290203,737.0685949,1523.3330847804525
Rwanda,Africa,1997,36.086999999999996,7212583,589.9445051,1515.201793102537
Rwanda,Africa,2002,43.413000000000004,7852401,785.6537647999999,1580.979717953233
Rwanda,Africa,2007,46.242,8860588,863.0884639000001,1679.4084547248956
Sao Tome and Principe,Africa,1952,46.471000000000004,60011,879.5835855,138.21032732677924
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,139.7152596183429
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,144.2219106539634
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,150.10730133238687
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,156.14399038146632
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,166.21680083917
Sao Tome and Principe,Africa,1982,60.351000000000006,98593,1890.2181170000001,177.1528340403237
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,187.80989086786195
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,200.19669347740802
Sao Tome and Principe,Africa,1997,63.306000000000004,145608,1339.076036,215.28693854353867
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,232.87570059777553
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,252.04755260600083
Saudi Arabia,Asia,1952,39.875,4005677,6459.5548229999995,1129.1796092557765
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248000001,1186.0937098189968
Saudi Arabia,Asia,1962,45.913999999999994,4943029,11626.41975,1254.3584010932348
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,1337.2838015686873
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,1435.389224445916
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,1608.5345819703018
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,1892.742286566213
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,2157.2226048755474
Saudi Arabia,Asia,1992,68.768,16945857,24841.617769999997,2322.505933890545
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,2599.5465318011343
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,2792.683158832869
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,2964.0653272717323
Senegal,Africa,1952,37.278,2755589,1450.356983,936.5528393845728
Senegal,Africa,1957,39.329,3054547,1567.653006,986.0489378895144
Senegal,Africa,1962,41.45399999999999,3430243,1654.988723,1044.9307435963135
Senegal,Africa,1967,43.563,3965841,1612.404632,1123.5507987327544
Senegal,Africa,1972,45.815,4588696,1597.712056,1208.5641486871996
Senegal,Africa,1977,48.879,5260855,1561.769116,1294.0564733733324
Senegal,Africa,1982,52.379,6147783,1518.479984,1398.8924572720532
Senegal,Africa,1987,55.769,7171347,1441.72072,1510.8642054646966
Senegal,Africa,1992,58.196000000000005,8307920,1367.899369,1626.18973973643
Senegal,Africa,1997,60.187,9535314,1392.368347,1742.1781522182814
Senegal,Africa,2002,61.6,10870037,1519.635262,1860.1183403976192
Senegal,Africa,2007,63.062,12267493,1712.4721359999999,1976.072949207708
Serbia,Europe,1952,57.996,6860147,3581.4594479999996,1477.7187184217682
Serbia,Europe,1957,61.685,7271135,4981.090891,1521.3395920296614
Serbia,Europe,1962,64.531,7616060,6289.629157,1557.0058419186876
Serbia,Europe,1967,66.914,7971222,7991.707066,1592.8963455183543
Serbia,Europe,1972,68.7,8313288,10522.067490000001,1626.7150202457321
Serbia,Europe,1977,70.3,8686367,12980.66956,1662.8158319912147
Serbia,Europe,1982,70.16199999999999,9032824,15181.0927,1695.6524347159748
Serbia,Europe,1987,71.218,9230783,15870.878509999999,1714.1322837276211
Serbia,Europe,1992,71.65899999999999,9826397,9325.068238,1768.569848964621
Serbia,Europe,1997,72.232,10336594,7914.320304000001,1813.90188810422
Serbia,Europe,2002,73.21300000000001,10111559,7236.075251,1794.0482698162511
Serbia,Europe,2007,74.002,10150265,9786.534714,1797.4787055443282
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,825.9644939423989
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,854.831564049101
Sierra Leone,Africa,1962,32.766999999999996,2467895,1116.6398769999998,886.3156190452395
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,920.5440760222325
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,957.2973938916024
Sierra Leone,Africa,1977,36.788000000000004,3140897,1348.285159,999.8892771627314
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,1050.138849629533
Sierra Leone,Africa,1987,40.006,3868905,1294.4477880000002,1109.7345223997938
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,1164.5949944432764
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,1207.1827287719389
Sierra Leone,Africa,2002,41.012,5359092,699.4897129999999,1306.082679070687
Sierra Leone,Africa,2007,42.568000000000005,6144562,862.5407561000001,1398.5259493013511
Singapore,Asia,1952,60.396,1127000,2315.138227,598.9451074423532
Singapore,Asia,1957,63.178999999999995,1445929,2843.104409,678.4198518762863
Singapore,Asia,1962,65.798,1750200,3674.735572,746.39531268549
Singapore,Asia,1967,67.946,1977600,4977.41854,793.4038258775064
Singapore,Asia,1972,69.521,2152400,8597.756202,827.7259202308401
Singapore,Asia,1977,70.795,2325300,11210.08948,860.3289942476474
Singapore,Asia,1982,71.76,2651869,15169.161119999999,918.7579221777208
Singapore,Asia,1987,73.56,2794552,18861.53081,943.1508516958911
Singapore,Asia,1992,75.788,3235865,24769.8912,1014.8930090684987
Singapore,Asia,1997,77.158,3802309,33519.4766,1100.142056747947
Singapore,Asia,2002,78.77,4197776,36023.1054,1155.9384070031795
Singapore,Asia,2007,79.972,4553009,47143.179639999995,1203.8553802611734
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,1064.2322037489441
Slovak Republic,Europe,1957,67.45,3844277,6093.2629799999995,1106.1968063274114
Slovak Republic,Europe,1962,70.33,4237384,7481.1075980000005,1161.3790159792864
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,1189.120797976938
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,1209.1877998982905
Slovak Republic,Europe,1977,70.45,4827803,10922.664040000001,1239.652138080584
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,1267.6127140340939
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,1286.4658257463873
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,1299.2157925938975
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,1308.9940032048303
Slovak Republic,Europe,2002,73.8,5410052,13638.778369999998,1312.2778045705068
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,1316.8119613695694
Slovenia,Europe,1952,65.57,1489518,4215.041741,688.5697532194596
Slovenia,Europe,1957,67.85,1533070,5862.276629,698.5637674627735
Slovenia,Europe,1962,69.15,1582962,7402.303395,709.8397382883447
Slovenia,Europe,1967,69.18,1646912,9405.489397,724.0361671040467
Slovenia,Europe,1972,69.82,1694510,12383.4862,734.4244584961037
Slovenia,Europe,1977,70.97,1746919,15277.030169999998,745.6953721609793
Slovenia,Europe,1982,71.063,1861252,17866.72175,769.710927738039
Slovenia,Europe,1987,72.25,1945870,18678.53492,787.0131245592114
Slovenia,Europe,1992,73.64,1999210,14214.71681,797.7269630377904
Slovenia,Europe,1997,75.13,2011612,17161.10735,800.1974673578688
Slovenia,Europe,2002,76.66,2011497,20660.01936,800.1745941536986
Slovenia,Europe,2007,77.926,2009245,25768.25759,799.7265453049251
Somalia,Africa,1952,32.978,2526994,1135.749842,896.8651919475535
Somalia,Africa,1957,34.977,2780415,1258.1474130000001,940.7622346765969
Somalia,Africa,1962,36.981,3080153,1369.488336,990.1732933475137
Somalia,Africa,1967,38.977,3428839,1284.7331800000002,1044.7168763988368
Somalia,Africa,1972,40.973,3840161,1254.576127,1105.6044549645374
Somalia,Africa,1977,41.974,4353666,1450.9925130000001,1177.2064088095337
Somalia,Africa,1982,42.955,5828892,1176.807031,1362.128462773467
Somalia,Africa,1987,44.501000000000005,6921858,1093.244963,1484.3503064170402
Somalia,Africa,1992,39.658,6099799,926.9602964,1393.4225222214545
Somalia,Africa,1997,43.795,6633514,930.5964284,1453.1046370921063
Somalia,Africa,2002,45.93600000000001,7753310,882.0818218000001,1570.972699841613
Somalia,Africa,2007,48.159,9118773,926.1410683,1703.7005593019635
South Africa,Africa,1952,45.00899999999999,14264935,4725.295531000001,2130.884754337778
South Africa,Africa,1957,47.985,16151549,5487.104219,2267.4209410433514
South Africa,Africa,1962,49.951,18356657,5768.729717,2417.251621239478
South Africa,Africa,1967,51.927,20997321,7114.477970999999,2585.27655342219
South Africa,Africa,1972,53.696000000000005,23935810,7765.962636,2760.2545094278607
South Africa,Africa,1977,55.527,27129932,8028.651439,2938.6605055865134
South Africa,Africa,1982,58.161,31140029,8568.266228,3148.3613335749665
South Africa,Africa,1987,60.833999999999996,35933379,7825.823398,3382.003811306104
South Africa,Africa,1992,61.888000000000005,39964159,7225.0692579999995,3566.649254233014
South Africa,Africa,1997,60.236000000000004,42835005,7479.188244,3692.5337596604454
South Africa,Africa,2002,53.365,44433622,7710.946444,3760.805919155305
South Africa,Africa,2007,49.339,43997828,9269.657808,3742.3179478785605
Spain,Europe,1952,64.94,28549870,3834.0347420000003,3014.582204926915
Spain,Europe,1957,66.66,29841614,4564.80241,3082.0254307647456
Spain,Europe,1962,69.69,31158061,5693.843879,3149.272749480046
Spain,Europe,1967,71.44,32850275,7993.512294,3233.661592739139
Spain,Europe,1972,73.06,34513161,10638.75131,3314.495489475411
Spain,Europe,1977,74.39,36439000,13236.92117,3405.7148945046983
Spain,Europe,1982,76.3,37983310,13926.169969999999,3477.134320526551
Spain,Europe,1987,76.9,38880702,15764.98313,3517.969844720941
Spain,Europe,1992,77.57,39549438,18603.06452,3548.0948561746327
Spain,Europe,1997,78.77,39855442,20445.29896,3561.7946609574046
Spain,Europe,2002,79.78,40152517,24835.47166,3575.0444915081434
Spain,Europe,2007,80.941,40448191,28821.0637,3588.1832552909314
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,1594.007018020966
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,1704.6132811530883
Sri Lanka,Asia,1962,62.192,10421936,1074.4719599999999,1821.3745529063347
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,1932.9069260712167
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,2035.5232250492236
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,2119.7944382499068
Sri Lanka,Asia,1982,68.757,15410151,1648.0797890000001,2214.76938097063
Sri Lanka,Asia,1987,69.01100000000001,16495304,1876.766827,2291.422776095024
Sri Lanka,Asia,1992,70.37899999999999,17587060,2153.7392219999997,2366.037841393814
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,2439.6652936089345
Sri Lanka,Asia,2002,70.815,19576783,3015.3788329999998,2496.293966778506
Sri Lanka,Asia,2007,72.396,20378239,3970.0954070000003,2546.879450762459
Sudan,Africa,1952,38.635,8504667,1615.991129,1645.3326669099597
Sudan,Africa,1957,39.624,9753392,1770.3370739999998,1761.9878255612025
Sudan,Africa,1962,40.87,11183227,1959.593767,1886.7251293014292
Sudan,Africa,1967,42.858000000000004,12716129,1687.997641,2011.8820976111895
Sudan,Africa,1972,45.083,14597019,1659.652775,2155.54528055261
Sudan,Africa,1977,47.8,17104986,2202.9884230000002,2333.385126127989
Sudan,Africa,1982,50.338,20367053,1895.544073,2546.180339710688
Sudan,Africa,1987,51.744,24725960,1507.819159,2805.4442631043235
Sudan,Africa,1992,53.556000000000004,28227588,1492.197043,2997.519028050187
Sudan,Africa,1997,55.373000000000005,32160729,1632.2107640000002,3199.5434029838907
Sudan,Africa,2002,56.369,37090298,1993.398314,3436.0163758199524
Sudan,Africa,2007,58.556000000000004,42292929,2602.394995,3669.0949042467055
Swaziland,Africa,1952,41.407,290243,1148.376626,303.95265469418416
Swaziland,Africa,1957,43.424,326741,1244.708364,322.4978922746286
Swaziland,Africa,1962,44.992,370006,1856.182125,343.18590843348983
Swaziland,Africa,1967,46.633,420690,2613.1016649999997,365.9368606995733
Swaziland,Africa,1972,49.552,480105,3364.836625,390.9247599043438
Swaziland,Africa,1977,52.537,551425,3781.410618,418.9558795253944
Swaziland,Africa,1982,55.56100000000001,649901,3895.384018,454.8295431705506
Swaziland,Africa,1987,57.678000000000004,779348,3984.8398119999997,498.07045001441804
Swaziland,Africa,1992,58.474,962344,3553.0224,553.4650929459362
Swaziland,Africa,1997,54.288999999999994,1054486,3876.7684600000002,579.3559515896948
Swaziland,Africa,2002,43.869,1130269,4128.116943,599.8131348570711
Swaziland,Africa,2007,39.613,1133066,4513.480643,600.5548347143024
Sweden,Europe,1952,71.86,7124673,8527.844662000001,1505.9395245914513
Sweden,Europe,1957,72.49,7363802,9911.878226,1531.0032581611217
Sweden,Europe,1962,73.37,7561588,12329.441920000001,1551.4277990447113
Sweden,Europe,1967,74.16,7867931,15258.29697,1582.5423283792186
Sweden,Europe,1972,74.72,8122293,17832.02464,1607.9198239904251
Sweden,Europe,1977,75.44,8251648,18855.72521,1620.6730502197856
Sweden,Europe,1982,76.42,8325260,20667.38125,1627.885918315674
Sweden,Europe,1987,77.19,8421403,23586.92927,1637.2586327266176
Sweden,Europe,1992,78.16,8718867,23880.01683,1665.9236364316369
Sweden,Europe,1997,79.39,8897619,25266.59499,1682.9141663188689
Sweden,Europe,2002,80.04,8954175,29341.630930000003,1688.254253695143
Sweden,Europe,2007,80.884,9031088,33859.74835,1695.4894848968536
Switzerland,Europe,1952,69.62,4815000,14734.23275,1238.0073109537568
Switzerland,Europe,1957,70.56,5126000,17909.48973,1277.363095043109
Switzerland,Europe,1962,71.32,5666000,20431.0927,1342.9608390110852
Switzerland,Europe,1967,72.77,6063000,22966.14432,1389.2130289960294
Switzerland,Europe,1972,73.78,6401400,27195.113039999997,1427.4553952460012
Switzerland,Europe,1977,75.39,6316424,26982.29052,1417.9492954716554
Switzerland,Europe,1982,76.21,6468126,28397.715119999997,1434.8757614798633
Switzerland,Europe,1987,77.41,6649942,30281.704589999998,1454.9028425117635
Switzerland,Europe,1992,78.03,6995447,31871.5303,1492.2198022994937
Switzerland,Europe,1997,79.37,7193761,32135.323010000004,1513.2234617343838
Switzerland,Europe,2002,80.62,7361757,34480.95771,1530.790656093355
Switzerland,Europe,2007,81.70100000000001,7554661,37506.419069999996,1550.7170222407187
Syria,Asia,1952,45.883,3661549,1643.485354,1079.5866085897753
Syria,Asia,1957,48.284,4149908,2117.234893,1149.3288229019588
Syria,Asia,1962,50.305,4834621,2193.037133,1240.5271702996934
Syria,Asia,1967,53.655,5680812,1881.923632,1344.7150706196135
Syria,Asia,1972,57.29600000000001,6701172,2571.423014,1460.496250121172
Syria,Asia,1977,61.195,7932503,3195.484582,1589.0230102432683
Syria,Asia,1982,64.59,9410494,3761.8377149999997,1730.7377831645224
Syria,Asia,1987,66.97399999999999,11242847,3116.774285,1891.747696959553
Syria,Asia,1992,69.249,13219062,3340.542768,2051.282067555916
Syria,Asia,1997,71.527,15081016,4014.238972,2190.9898417144536
Syria,Asia,2002,73.053,17155814,4090.9253310000004,2336.8494178552205
Syria,Asia,2007,74.143,19314747,4184.548089,2479.5311894063184
Taiwan,Asia,1952,58.5,8550362,1206.947913,1649.746876054084
Taiwan,Asia,1957,62.4,10164215,1507.86129,1798.7134623940462
Taiwan,Asia,1962,65.2,11918938,1822.879028,1947.7976789727566
Taiwan,Asia,1967,67.5,13648692,2643.8586809999997,2084.349682053761
Taiwan,Asia,1972,69.39,15226039,4062.523897,2201.49920307048
Taiwan,Asia,1977,70.59,16785196,5596.519826,2311.4700578490347
Taiwan,Asia,1982,72.16,18501390,7426.354773999999,2426.7623173977963
Taiwan,Asia,1987,73.4,19757799,11054.56175,2507.8083561014414
Taiwan,Asia,1992,74.26,20686918,15215.6579,2566.0963571295233
Taiwan,Asia,1997,75.25,21628605,20206.82098,2623.8519005203334
Taiwan,Asia,2002,76.99,22454239,23235.42329,2673.463345631212
Taiwan,Asia,2007,78.4,23174294,28718.27684,2715.990958293069
Tanzania,Africa,1952,41.215,8322925,716.6500721,1627.6576143237944
Tanzania,Africa,1957,42.974,9452826,698.5356073,1734.6261753401445
Tanzania,Africa,1962,44.246,10863958,722.0038073,1859.5981379011655
Tanzania,Africa,1967,45.757,12607312,848.2186575,2003.255362604463
Tanzania,Africa,1972,47.62,14706593,915.9850592,2163.620563772986
Tanzania,Africa,1977,49.919,17129565,962.4922932,2335.0610025281662
Tanzania,Africa,1982,50.608000000000004,19844382,874.2426069,2513.297231886365
Tanzania,Africa,1987,51.535,23040630,831.8220794,2708.147025717554
Tanzania,Africa,1992,50.44,26605473,825.682454,2910.1177093883875
Tanzania,Africa,1997,48.466,30686889,789.1862231,3125.370401236407
Tanzania,Africa,2002,49.651,34593779,899.0742111,3318.3643344511174
Tanzania,Africa,2007,52.516999999999996,38139640,1107.482182,3484.2824896226125
Thailand,Asia,1952,50.848,21289402,757.7974177,2603.1955607562345
Thailand,Asia,1957,53.63,25041917,793.5774147999999,2823.3118407455336
Thailand,Asia,1962,56.06100000000001,29263397,1002.1991720000001,3052.0204076023283
Thailand,Asia,1967,58.285,34024249,1295.46066,3290.93525106146
Thailand,Asia,1972,60.405,39276153,1524.3589359999999,3535.815010880398
